date,temperature_2m,soil_temperature_100_to_255cm,soil_moisture_100_to_255cm,precipitation,water_leakage
2025-09-21 00:00:00+00:00,25.65,16.65,0.278,1.9,3995.27
2025-09-28 00:00:00+00:00,17.7,16.65,0.277,0.5,4421.19
2025-10-05 00:00:00+00:00,19.75,16.6,0.276,3.7,4640.47
2025-10-12 00:00:00+00:00,18.4,16.5,0.275,0.1,4482.67
2025-10-19 00:00:00+00:00,15.9,16.35,0.274,0.3,4302.98
2025-10-26 00:00:00+00:00,15.9,16.2,0.273,7.3,4045.4
2025-11-02 00:00:00+00:00,16.05,15.95,0.273,3.5,4090.76
2025-11-09 00:00:00+00:00,16.8,15.6,0.273,0.8,4128.74
2025-11-16 00:00:00+00:00,16.65,15.35,0.273,2.1,4225.44
2025-11-23 00:00:00+00:00,10.2,15.05,0.273,1.7,4824.63
2025-11-30 00:00:00+00:00,13.15,14.6,0.274,1.1,4883.29
2025-12-07 00:00:00+00:00,13.75,14.0,0.275,2.0,4985.23
2025-12-14 00:00:00+00:00,14.15,13.4,0.276,1.1,5088.82
2025-12-21 00:00:00+00:00,12.45,13.0,0.277,3.3,4295.36
2025-12-28 00:00:00+00:00,10.15,12.6,0.279,0.1,5336.64
2026-01-04 00:00:00+00:00,6.5,12.15,0.281,0.2,6225.23
2026-01-11 00:00:00+00:00,8.4,11.6,0.283,3.9,6098.52
2026-01-18 00:00:00+00:00,10.45,10.85,0.287,1.7,5967.35
2026-01-25 00:00:00+00:00,10.25,10.25,0.292,4.3,5554.46
2026-02-01 00:00:00+00:00,9.9,9.9,0.299,2.9,4962.48
2026-02-08 00:00:00+00:00,11.15,9.6,0.309,2.5,4840.18
2026-02-15 00:00:00+00:00,12.25,9.3,0.319,2.6,4119.6
2026-02-22 00:00:00+00:00,13.8,9.1,0.327,1.4,3748.1
