date,temperature_2m_max,temperature_2m_min,soil_temperature_100_to_255cm_max,soil_temperature_100_to_255cm_min,soil_moisture_100_to_255cm_max,soil_moisture_100_to_255cm_min,precipitation_max,precipitation_min,water_leakage
2001-12-30 00:00:00+00:00,8.726,-0.424,11.526,10.876,0.365,0.363,1.1,0.0,6825.71
2002-01-06 00:00:00+00:00,6.676,-0.824,10.876,10.176,0.365,0.364,0.2,0.0,7377.76
2002-01-13 00:00:00+00:00,9.176,2.626,10.176,9.576,0.365,0.365,0.6,0.0,6842.04
2002-01-20 00:00:00+00:00,11.526,2.076,9.576,9.226,0.366,0.365,1.0,0.0,6143.7
2002-01-27 00:00:00+00:00,12.676,3.826,9.176,8.976,0.368,0.366,1.8,0.0,5903.38
2002-02-03 00:00:00+00:00,12.526,6.376,8.976,8.926,0.374,0.369,2.3,0.0,5727.11
2002-02-10 00:00:00+00:00,11.526,3.426,8.926,8.926,0.38,0.374,2.5,0.0,6745.02
2002-02-17 00:00:00+00:00,12.376,1.926,8.926,8.876,0.384,0.38,0.5,0.0,7030.34
2002-02-24 00:00:00+00:00,11.826,2.326,8.876,8.726,0.386,0.384,1.5,0.0,7014.64
2002-03-03 00:00:00+00:00,11.426,1.576,8.726,8.576,0.389,0.386,1.9,0.0,7202.31
2002-03-10 00:00:00+00:00,12.726,3.776,8.576,8.426,0.389,0.389,0.3,0.0,7002.17
2002-03-17 00:00:00+00:00,12.576,4.576,8.426,8.376,0.389,0.389,1.9,0.0,7028.73
2002-03-24 00:00:00+00:00,13.226,5.626,8.376,8.326,0.391,0.389,2.2,0.0,6517.72
2002-03-31 00:00:00+00:00,14.326,4.926,8.426,8.376,0.391,0.391,0.2,0.0,7577.32
2002-04-07 00:00:00+00:00,13.776,6.326,8.526,8.426,0.391,0.39,0.0,0.0,7470.86
2002-04-14 00:00:00+00:00,10.326,3.826,8.626,8.526,0.39,0.389,0.2,0.0,7555.42
2002-04-21 00:00:00+00:00,15.576,4.926,8.676,8.626,0.389,0.387,0.7,0.0,7734.59
2002-04-28 00:00:00+00:00,19.075998,7.376,8.926,8.676,0.387,0.384,1.6,0.0,7381.54
2002-05-05 00:00:00+00:00,13.776,5.726,9.176,8.926,0.384,0.382,1.4,0.0,7287.86
2002-05-12 00:00:00+00:00,14.976,7.876,9.376,9.176,0.382,0.38,0.6,0.0,7658.43
2002-05-19 00:00:00+00:00,17.175999,9.376,9.676,9.376,0.38,0.378,2.2,0.0,7654.99
2002-05-26 00:00:00+00:00,17.126,9.776,10.026,9.676,0.378,0.375,2.3,0.0,7793.51
2002-06-02 00:00:00+00:00,19.175999,8.326,10.376,10.026,0.375,0.373,2.1,0.0,7911.33
2002-06-09 00:00:00+00:00,18.226,10.826,10.726,10.376,0.373,0.371,3.4,0.0,7807.24
2002-06-16 00:00:00+00:00,20.626,11.076,11.076,10.726,0.371,0.369,1.5,0.0,8107.52
2002-06-23 00:00:00+00:00,23.876,12.376,11.526,11.076,0.369,0.368,1.7,0.0,8695.88
2002-06-30 00:00:00+00:00,21.126,10.476,11.976,11.526,0.368,0.366,0.8,0.0,7950.39
2002-07-07 00:00:00+00:00,18.575998,11.676,12.376,12.026,0.366,0.364,2.4,0.0,7805.63
2002-07-14 00:00:00+00:00,20.226,11.826,12.676,12.376,0.364,0.362,1.0,0.0,8417.2
2002-07-21 00:00:00+00:00,20.325998,12.076,13.076,12.676,0.362,0.36,1.0,0.0,8703.9
2002-07-28 00:00:00+00:00,24.626,12.326,13.476,13.076,0.36,0.358,0.3,0.0,8646.96
2002-08-04 00:00:00+00:00,22.726,13.926,13.976,13.476,0.358,0.356,1.3,0.0,7712.99
2002-08-11 00:00:00+00:00,22.325998,13.476,14.426,13.976,0.356,0.354,1.6,0.0,8146.28
2002-08-18 00:00:00+00:00,25.175999,14.326,14.826,14.426,0.354,0.353,0.7,0.0,7840.79
2002-08-25 00:00:00+00:00,22.776,13.526,15.276,14.826,0.352,0.351,0.3,0.0,7970.81
2002-09-01 00:00:00+00:00,22.276,13.376,15.626,15.276,0.351,0.349,0.2,0.0,8341.12
2002-09-08 00:00:00+00:00,21.376,13.826,15.876,15.626,0.349,0.347,1.1,0.0,7538.89
2002-09-15 00:00:00+00:00,19.726,12.726,16.075998,15.876,0.347,0.345,2.9,0.0,7658.94
2002-09-22 00:00:00+00:00,17.776,12.226,16.175999,16.075998,0.345,0.344,0.0,0.0,7578.14
2002-09-29 00:00:00+00:00,17.976,10.626,16.175999,16.126,0.344,0.342,1.1,0.0,7976.94
2002-10-06 00:00:00+00:00,19.325998,10.926,16.126,16.075998,0.342,0.341,0.4,0.0,8233.15
2002-10-13 00:00:00+00:00,14.726,7.676,16.075998,15.976,0.341,0.339,2.3,0.0,8375.76
2002-10-20 00:00:00+00:00,14.726,4.376,15.976,15.676,0.339,0.338,1.9,0.0,8143.21
2002-10-27 00:00:00+00:00,15.726,5.526,15.676,15.326,0.338,0.337,2.4,0.0,7763.02
2002-11-03 00:00:00+00:00,15.526,7.926,15.326,14.976,0.337,0.336,2.6,0.0,8808.73
2002-11-10 00:00:00+00:00,14.026,6.626,14.976,14.676,0.336,0.336,3.4,0.0,7928.69
2002-11-17 00:00:00+00:00,12.576,7.176,14.676,14.276,0.336,0.336,2.2,0.0,8067.78
2002-11-24 00:00:00+00:00,11.826,5.626,14.276,13.876,0.338,0.336,1.0,0.0,8666.96
2002-12-01 00:00:00+00:00,12.076,6.376,13.876,13.476,0.339,0.338,2.0,0.0,8464.23
2002-12-08 00:00:00+00:00,10.076,4.176,13.476,13.026,0.341,0.339,1.8,0.0,8125.75
2002-12-15 00:00:00+00:00,8.976,1.326,13.026,12.426,0.344,0.341,1.0,0.0,7778.24
2002-12-22 00:00:00+00:00,11.126,3.126,12.426,11.876,0.349,0.344,2.7,0.0,8595.61
2002-12-29 00:00:00+00:00,12.426,6.426,11.876,11.476,0.36,0.349,2.4,0.0,8694.26
2003-01-05 00:00:00+00:00,11.876,0.376,11.476,11.126,0.382,0.36,3.6,0.0,9007.02
2003-01-12 00:00:00+00:00,5.476,-1.0239999,11.126,10.576,0.388,0.382,0.4,0.0,8347.08
2003-01-19 00:00:00+00:00,9.576,3.976,10.576,9.976,0.39,0.388,1.9,0.0,9666.0
2003-01-26 00:00:00+00:00,12.076,2.526,9.976,9.626,0.394,0.39,1.4,0.0,9297.04
2003-02-02 00:00:00+00:00,11.326,-0.67399997,9.626,9.276,0.396,0.395,1.2,0.0,9859.37
2003-02-09 00:00:00+00:00,9.876,-0.174,9.276,8.826,0.397,0.396,1.1,0.0,9450.82
2003-02-16 00:00:00+00:00,6.776,0.426,8.826,8.476,0.398,0.397,0.4,0.0,9826.37
2003-02-23 00:00:00+00:00,10.576,0.026,8.476,8.026,0.398,0.398,0.0,0.0,9913.42
2003-03-02 00:00:00+00:00,11.926,4.826,8.026,7.776,0.398,0.397,1.5,0.0,9291.96
2003-03-09 00:00:00+00:00,12.276,1.926,7.776,7.676,0.397,0.396,1.8,0.0,8680.77
2003-03-16 00:00:00+00:00,11.476,4.326,7.676,7.676,0.396,0.395,0.2,0.0,8765.25
2003-03-23 00:00:00+00:00,12.576,2.226,7.676,7.626,0.395,0.393,0.0,0.0,8982.13
2003-03-30 00:00:00+00:00,14.376,5.526,7.676,7.626,0.393,0.391,0.0,0.0,8560.53
2003-04-06 00:00:00+00:00,13.876,4.476,7.776,7.676,0.391,0.389,1.4,0.0,8600.42
2003-04-13 00:00:00+00:00,11.676,2.476,7.826,7.776,0.389,0.387,0.4,0.0,9056.22
2003-04-20 00:00:00+00:00,14.926,6.776,7.926,7.826,0.387,0.384,1.2,0.0,8991.43
2003-04-27 00:00:00+00:00,15.376,6.826,8.176,7.926,0.384,0.382,2.3,0.0,8489.0
2003-05-04 00:00:00+00:00,19.675999,8.776,8.476,8.176,0.382,0.379,1.2,0.0,9173.28
2003-05-11 00:00:00+00:00,15.976,8.176,8.876,8.476,0.379,0.376,0.8,0.0,8977.41
2003-05-18 00:00:00+00:00,15.476,5.626,9.226,8.876,0.376,0.374,1.6,0.0,8838.59
2003-05-25 00:00:00+00:00,17.026,9.026,9.526,9.226,0.374,0.371,0.7,0.0,9492.34
2003-06-01 00:00:00+00:00,20.075998,9.526,9.926,9.526,0.371,0.368,1.0,0.0,9128.03
2003-06-08 00:00:00+00:00,20.175999,11.276,10.476,9.926,0.368,0.366,2.5,0.0,9858.26
2003-06-15 00:00:00+00:00,21.126,11.526,11.026,10.476,0.366,0.363,0.5,0.0,9908.43
2003-06-22 00:00:00+00:00,23.425999,11.826,11.576,11.026,0.363,0.36,2.8,0.0,10571.6
2003-06-29 00:00:00+00:00,21.276,13.476,12.176,11.576,0.36,0.358,2.8,0.0,8909.66
2003-07-06 00:00:00+00:00,19.175999,13.226,12.676,12.176,0.358,0.356,2.3,0.0,10278.63
2003-07-13 00:00:00+00:00,25.575998,14.376,13.176,12.676,0.356,0.353,0.2,0.0,10182.67
2003-07-20 00:00:00+00:00,25.526,16.226,13.726,13.176,0.353,0.35,1.7,0.0,10146.87
2003-07-27 00:00:00+00:00,21.526,14.226,14.276,13.726,0.35,0.348,3.4,0.0,9699.74
2003-08-03 00:00:00+00:00,21.325998,13.426,14.676,14.276,0.348,0.346,1.4,0.0,12187.77
2003-08-10 00:00:00+00:00,28.075998,16.876,15.126,14.676,0.346,0.344,0.0,0.0,12532.98
2003-08-17 00:00:00+00:00,26.526,14.776,15.726,15.126,0.344,0.342,0.6,0.0,11906.32
2003-08-24 00:00:00+00:00,24.126,14.526,16.175999,15.726,0.342,0.34,0.2,0.0,10751.91
2003-08-31 00:00:00+00:00,19.425999,10.926,16.476,16.175999,0.34,0.338,0.6,0.0,10484.65
2003-09-07 00:00:00+00:00,20.825998,12.226,16.675999,16.476,0.338,0.336,0.5,0.0,9678.37
2003-09-14 00:00:00+00:00,19.726,11.476,16.776,16.675999,0.336,0.334,1.0,0.0,10783.99
2003-09-21 00:00:00+00:00,24.626,12.876,16.876,16.776,0.334,0.332,0.0,0.0,10645.14
2003-09-28 00:00:00+00:00,20.376,8.376,16.925999,16.876,0.332,0.331,2.5,0.0,9964.98
2003-10-05 00:00:00+00:00,17.925999,6.276,16.925999,16.876,0.331,0.329,1.5,0.0,10057.78
2003-10-12 00:00:00+00:00,17.626,8.726,16.876,16.675999,0.329,0.328,0.7,0.0,9893.58
2003-10-19 00:00:00+00:00,13.426,9.726,16.675999,16.476,0.328,0.326,0.1,0.0,9764.38
2003-10-26 00:00:00+00:00,10.776,4.476,16.476,16.075998,0.326,0.325,0.9,0.0,9875.46
2003-11-02 00:00:00+00:00,12.976,5.476,16.075998,15.576,0.325,0.324,2.3,0.0,9739.16
2003-11-09 00:00:00+00:00,14.176,7.076,15.576,15.126,0.324,0.323,0.2,0.0,9575.6
2003-11-16 00:00:00+00:00,13.226,6.376,15.126,14.726,0.323,0.322,0.7,0.0,9746.18
2003-11-23 00:00:00+00:00,14.326,5.626,14.726,14.376,0.322,0.321,2.1,0.0,9855.45
2003-11-30 00:00:00+00:00,11.576,2.926,14.376,13.926,0.322,0.321,3.7,0.0,9724.84
2003-12-07 00:00:00+00:00,11.076,3.926,13.926,13.476,0.323,0.322,0.8,0.0,9697.19
2003-12-14 00:00:00+00:00,12.826,2.876,13.476,12.926,0.324,0.323,1.9,0.0,9991.66
2003-12-21 00:00:00+00:00,11.526,0.976,12.926,12.376,0.328,0.324,1.7,0.0,10095.23
2003-12-28 00:00:00+00:00,10.426,1.2260001,12.376,11.776,0.331,0.328,1.6,0.0,9809.98
2004-01-04 00:00:00+00:00,7.276,0.87600005,11.776,11.226,0.337,0.331,1.6,0.0,10513.01
2004-01-11 00:00:00+00:00,11.076,3.626,11.226,10.726,0.343,0.337,2.5,0.0,9077.58
2004-01-18 00:00:00+00:00,10.126,2.476,10.726,10.326,0.351,0.343,2.1,0.0,9283.81
2004-01-25 00:00:00+00:00,10.326,1.926,10.326,9.926,0.357,0.351,1.1,0.0,9276.55
2004-02-01 00:00:00+00:00,11.226,-0.774,9.926,9.526,0.364,0.357,2.2,0.0,9264.28
2004-02-08 00:00:00+00:00,14.276,2.426,9.526,9.326,0.372,0.364,1.7,0.0,8969.38
2004-02-15 00:00:00+00:00,10.326,0.176,9.326,9.126,0.376,0.372,0.2,0.0,8940.36
2004-02-22 00:00:00+00:00,8.226,2.276,9.126,8.876,0.378,0.376,0.7,0.0,9129.83
2004-02-29 00:00:00+00:00,5.526,-1.124,8.876,8.476,0.379,0.378,0.6,0.0,8788.21
2004-03-07 00:00:00+00:00,8.926,0.076000005,8.476,8.076,0.379,0.379,0.6,0.0,8599.29
2004-03-14 00:00:00+00:00,10.876,1.576,8.076,7.776,0.379,0.379,1.0,0.0,8509.21
2004-03-21 00:00:00+00:00,15.126,6.676,7.776,7.726,0.379,0.378,1.1,0.0,8252.86
2004-03-28 00:00:00+00:00,10.126,2.326,7.726,7.726,0.378,0.378,0.9,0.0,7421.93
2004-04-04 00:00:00+00:00,13.176,6.026,7.776,7.726,0.378,0.378,1.4,0.0,7935.38
2004-04-11 00:00:00+00:00,11.226,4.326,7.876,7.776,0.378,0.377,1.5,0.0,7869.44
2004-04-18 00:00:00+00:00,14.776,4.726,8.026,7.876,0.377,0.376,1.4,0.0,7896.37
2004-04-25 00:00:00+00:00,16.526,4.176,8.226,8.026,0.376,0.375,0.6,0.0,7927.03
2004-05-02 00:00:00+00:00,16.575998,8.176,8.526,8.226,0.375,0.374,1.5,0.0,7652.21
2004-05-09 00:00:00+00:00,13.926,7.276,8.776,8.526,0.374,0.373,2.4,0.0,7272.63
2004-05-16 00:00:00+00:00,17.726,7.226,9.076,8.776,0.373,0.372,0.1,0.0,7919.5
2004-05-23 00:00:00+00:00,20.526,7.126,9.526,9.076,0.372,0.371,1.4,0.0,7828.16
2004-05-30 00:00:00+00:00,18.876,9.326,9.926,9.526,0.371,0.37,1.4,0.0,7947.95
2004-06-06 00:00:00+00:00,19.976,10.676,10.326,9.926,0.37,0.368,0.7,0.0,8989.89
2004-06-13 00:00:00+00:00,24.825998,11.826,10.876,10.326,0.368,0.366,0.6,0.0,9419.4
2004-06-20 00:00:00+00:00,24.276,9.026,11.476,10.876,0.366,0.364,0.9,0.0,8289.2
2004-06-27 00:00:00+00:00,20.675999,10.126,11.926,11.476,0.364,0.362,3.7,0.0,9290.85
2004-07-04 00:00:00+00:00,20.626,11.776,12.326,11.926,0.362,0.359,1.2,0.0,8632.25
2004-07-11 00:00:00+00:00,18.425999,11.326,12.726,12.326,0.359,0.357,4.5,0.0,8358.62
2004-07-18 00:00:00+00:00,22.126,12.726,13.026,12.726,0.357,0.355,1.6,0.0,8539.51
2004-07-25 00:00:00+00:00,22.376,13.126,13.476,13.026,0.355,0.353,2.4,0.0,9657.93
2004-08-01 00:00:00+00:00,22.976,14.726,13.926,13.476,0.353,0.351,0.3,0.0,10038.05
2004-08-08 00:00:00+00:00,23.575998,15.876,14.476,13.926,0.351,0.349,0.9,0.0,9382.88
2004-08-15 00:00:00+00:00,23.126,15.076,14.976,14.476,0.349,0.347,3.7,0.0,8835.07
2004-08-22 00:00:00+00:00,22.476,12.676,15.426,14.976,0.347,0.345,2.3,0.0,8515.11
2004-08-29 00:00:00+00:00,20.276,12.876,15.676,15.426,0.345,0.344,2.4,0.0,8884.14
2004-09-05 00:00:00+00:00,23.476,10.826,15.826,15.676,0.344,0.342,0.0,0.0,9155.43
2004-09-12 00:00:00+00:00,21.075998,12.776,16.075998,15.826,0.342,0.34,0.7,0.0,8723.42
2004-09-19 00:00:00+00:00,19.726,9.076,16.175999,16.075998,0.34,0.339,3.2,0.0,8642.97
2004-09-26 00:00:00+00:00,17.626,8.826,16.175999,16.175999,0.339,0.337,0.7,0.0,8565.16
2004-10-03 00:00:00+00:00,17.776,11.376,16.175999,16.075998,0.337,0.336,1.2,0.0,8219.33
2004-10-10 00:00:00+00:00,16.825998,9.476,16.075998,15.976,0.336,0.335,0.7,0.0,8219.76
2004-10-17 00:00:00+00:00,15.526,7.476,15.976,15.726,0.335,0.334,2.2,0.0,8542.48
2004-10-24 00:00:00+00:00,17.376,7.376,15.726,15.426,0.334,0.333,2.3,0.0,8475.42
2004-10-31 00:00:00+00:00,15.176,7.976,15.426,15.226,0.333,0.332,1.6,0.0,8452.75
2004-11-07 00:00:00+00:00,13.876,7.676,15.226,14.926,0.332,0.331,1.1,0.0,9095.71
2004-11-14 00:00:00+00:00,12.176,3.726,14.926,14.576,0.331,0.33,1.4,0.0,8148.45
2004-11-21 00:00:00+00:00,12.776,1.876,14.576,14.076,0.33,0.33,3.8,0.0,8621.12
2004-11-28 00:00:00+00:00,12.426,5.826,14.076,13.576,0.33,0.33,0.4,0.0,7926.49
2004-12-05 00:00:00+00:00,10.326,3.276,13.576,13.026,0.33,0.33,0.2,0.0,7977.95
2004-12-12 00:00:00+00:00,10.376,2.726,13.026,12.526,0.33,0.33,0.0,0.0,8364.94
2004-12-19 00:00:00+00:00,10.926,2.476,12.526,12.026,0.33,0.329,3.6,0.0,8380.6
2004-12-26 00:00:00+00:00,11.626,-0.074,12.026,11.526,0.33,0.329,1.4,0.0,8634.66
2005-01-02 00:00:00+00:00,11.026,1.2260001,11.526,11.026,0.331,0.33,2.5,0.0,8993.72
2005-01-09 00:00:00+00:00,11.876,4.126,11.026,10.626,0.332,0.331,0.9,0.0,8334.27
2005-01-16 00:00:00+00:00,11.976,2.076,10.626,10.376,0.333,0.332,2.4,0.0,8760.74
2005-01-23 00:00:00+00:00,11.826,1.526,10.376,10.026,0.334,0.333,0.9,0.0,8965.19
2005-01-30 00:00:00+00:00,7.076,1.776,10.026,9.626,0.336,0.334,0.4,0.0,8941.72
2005-02-06 00:00:00+00:00,9.476,4.576,9.626,9.276,0.338,0.336,0.4,0.0,8636.94
2005-02-13 00:00:00+00:00,11.426,3.876,9.276,9.026,0.339,0.338,1.3,0.0,8651.86
2005-02-20 00:00:00+00:00,7.726,0.87600005,9.026,8.726,0.342,0.339,0.5,0.0,8801.46
2005-02-27 00:00:00+00:00,5.926,-0.424,8.726,8.326,0.344,0.342,0.7,0.0,9071.37
2005-03-06 00:00:00+00:00,5.926,-1.7739999,8.326,7.826,0.347,0.344,1.5,0.0,9055.32
2005-03-13 00:00:00+00:00,8.576,0.726,7.826,7.426,0.35,0.347,0.4,0.0,9294.14
2005-03-20 00:00:00+00:00,15.476,1.176,7.426,7.276,0.352,0.35,0.2,0.0,8983.71
2005-03-27 00:00:00+00:00,13.476,5.526,7.426,7.276,0.353,0.352,0.9,0.0,8754.69
2005-04-03 00:00:00+00:00,16.175999,6.376,7.576,7.426,0.353,0.353,1.4,0.0,8088.75
2005-04-10 00:00:00+00:00,12.276,1.676,7.776,7.576,0.354,0.353,0.8,0.0,8150.08
2005-04-17 00:00:00+00:00,14.226,3.026,7.876,7.776,0.354,0.354,1.1,0.0,8160.15
2005-04-24 00:00:00+00:00,12.926,4.526,8.026,7.876,0.354,0.354,1.5,0.0,8042.76
2005-05-01 00:00:00+00:00,21.675999,7.626,8.276,8.026,0.354,0.353,1.1,0.0,8090.47
2005-05-08 00:00:00+00:00,18.626,5.576,8.676,8.276,0.353,0.353,1.7,0.0,8204.36
2005-05-15 00:00:00+00:00,12.776,5.326,8.926,8.676,0.353,0.352,0.7,0.0,8301.51
2005-05-22 00:00:00+00:00,16.626,5.626,9.176,8.926,0.352,0.352,0.8,0.0,8618.09
2005-05-29 00:00:00+00:00,25.626,9.126,9.526,9.176,0.352,0.35,0.3,0.0,8307.56
2005-06-05 00:00:00+00:00,18.526,9.876,10.026,9.526,0.35,0.349,3.2,0.0,8615.53
2005-06-12 00:00:00+00:00,16.276,8.326,10.426,10.026,0.349,0.348,0.6,0.0,8546.13
2005-06-19 00:00:00+00:00,24.126,8.076,10.826,10.426,0.348,0.346,1.0,0.0,9759.48
2005-06-26 00:00:00+00:00,23.126,13.476,11.476,10.826,0.346,0.345,2.1,0.0,8940.34
2005-07-03 00:00:00+00:00,23.026,12.976,12.076,11.476,0.345,0.343,2.6,0.0,8421.54
2005-07-10 00:00:00+00:00,21.925999,11.776,12.576,12.076,0.343,0.341,1.4,0.0,9864.24
2005-07-17 00:00:00+00:00,25.075998,13.676,13.076,12.576,0.341,0.339,0.0,0.0,9809.6
2005-07-24 00:00:00+00:00,23.376,13.926,13.576,13.076,0.339,0.338,2.6,0.0,8435.59
2005-07-31 00:00:00+00:00,23.075998,13.576,13.976,13.576,0.338,0.336,5.4,0.0,8546.28
2005-08-07 00:00:00+00:00,20.276,12.176,14.326,13.976,0.336,0.335,2.1,0.0,8822.15
2005-08-14 00:00:00+00:00,22.226,12.326,14.626,14.326,0.335,0.333,2.5,0.0,8871.16
2005-08-21 00:00:00+00:00,20.825998,12.576,14.876,14.626,0.333,0.332,1.2,0.0,8099.94
2005-08-28 00:00:00+00:00,21.526,12.176,15.126,14.926,0.332,0.331,1.9,0.0,8588.11
2005-09-04 00:00:00+00:00,25.075998,14.176,15.326,15.126,0.331,0.33,1.5,0.0,8399.32
2005-09-11 00:00:00+00:00,23.325998,14.226,15.676,15.326,0.33,0.329,2.0,0.0,7552.42
2005-09-18 00:00:00+00:00,21.425999,9.276,15.876,15.676,0.329,0.328,1.8,0.0,7480.6
2005-09-25 00:00:00+00:00,20.075998,10.726,15.976,15.876,0.328,0.327,1.1,0.0,7409.54
2005-10-02 00:00:00+00:00,19.476,10.226,15.976,15.976,0.327,0.326,2.1,0.0,8138.19
2005-10-09 00:00:00+00:00,18.626,9.676,15.976,15.926,0.326,0.325,1.1,0.0,8500.86
2005-10-16 00:00:00+00:00,20.175999,13.376,15.926,15.876,0.325,0.324,0.8,0.0,8153.58
2005-10-23 00:00:00+00:00,16.175999,9.726,15.876,15.826,0.324,0.324,2.1,0.0,8394.68
2005-10-30 00:00:00+00:00,19.325998,12.526,15.826,15.726,0.324,0.323,2.5,0.0,8146.23
2005-11-06 00:00:00+00:00,17.476,7.226,15.726,15.626,0.323,0.323,1.8,0.0,8279.44
2005-11-13 00:00:00+00:00,15.676,6.226,15.626,15.376,0.323,0.323,0.8,0.0,8533.8
2005-11-20 00:00:00+00:00,12.026,1.426,15.376,14.976,0.323,0.323,0.9,0.0,8688.41
2005-11-27 00:00:00+00:00,8.826,0.776,14.976,14.276,0.323,0.323,0.7,0.0,8929.0
2005-12-04 00:00:00+00:00,10.126,1.9760001,14.276,13.576,0.323,0.323,1.2,0.0,8638.85
2005-12-11 00:00:00+00:00,8.226,3.426,13.576,12.926,0.324,0.323,1.3,0.0,8500.95
2005-12-18 00:00:00+00:00,11.076,-0.574,12.926,12.326,0.324,0.324,0.3,0.0,8927.13
2005-12-25 00:00:00+00:00,9.076,2.176,12.326,11.726,0.325,0.324,0.8,0.0,8888.8
2006-01-01 00:00:00+00:00,9.376,-0.67399997,11.726,11.176,0.325,0.325,1.3,0.0,8592.43
2006-01-08 00:00:00+00:00,8.076,2.576,11.176,10.576,0.326,0.325,0.8,0.0,8094.43
2006-01-15 00:00:00+00:00,10.126,0.926,10.576,10.076,0.328,0.326,0.6,0.0,7969.71
2006-01-22 00:00:00+00:00,10.626,3.976,10.076,9.726,0.33,0.328,1.2,0.0,7868.52
2006-01-29 00:00:00+00:00,6.476,-1.224,9.726,9.326,0.332,0.33,0.3,0.0,8216.6
2006-02-05 00:00:00+00:00,7.826,-0.074,9.276,8.826,0.334,0.332,0.0,0.0,8127.59
2006-02-12 00:00:00+00:00,9.176,0.57600003,8.826,8.476,0.335,0.334,1.3,0.0,7842.03
2006-02-19 00:00:00+00:00,10.726,2.626,8.476,8.176,0.337,0.335,2.0,0.0,7520.66
2006-02-26 00:00:00+00:00,5.826,1.426,8.176,7.876,0.341,0.337,1.0,0.0,7308.02
2006-03-05 00:00:00+00:00,6.026,-1.574,7.876,7.476,0.345,0.341,0.9,0.0,7397.53
2006-03-12 00:00:00+00:00,10.226,-0.524,7.476,7.126,0.348,0.345,1.9,0.0,7213.58
2006-03-19 00:00:00+00:00,5.426,-0.62399995,7.126,6.826,0.351,0.348,0.8,0.0,7200.96
2006-03-26 00:00:00+00:00,12.876,1.7260001,6.826,6.576,0.352,0.351,1.5,0.0,6608.12
2006-04-02 00:00:00+00:00,13.676,6.726,6.676,6.576,0.354,0.352,2.7,0.0,6710.04
2006-04-09 00:00:00+00:00,10.976,2.076,6.826,6.676,0.355,0.354,1.0,0.0,7137.02
2006-04-16 00:00:00+00:00,13.726,2.726,6.976,6.826,0.355,0.355,0.7,0.0,6995.3
2006-04-23 00:00:00+00:00,13.176,5.426,7.176,6.976,0.355,0.355,0.5,0.0,7192.21
2006-04-30 00:00:00+00:00,15.026,5.676,7.476,7.176,0.355,0.355,0.7,0.0,7572.02
2006-05-07 00:00:00+00:00,18.026,6.376,7.826,7.476,0.355,0.354,1.9,0.0,7228.98
2006-05-14 00:00:00+00:00,17.526,7.876,8.276,7.826,0.354,0.353,2.5,0.0,7357.51
2006-05-21 00:00:00+00:00,17.075998,9.726,8.776,8.276,0.353,0.353,2.6,0.0,7239.48
2006-05-28 00:00:00+00:00,16.925999,7.626,9.176,8.776,0.353,0.352,2.2,0.0,7470.31
2006-06-04 00:00:00+00:00,19.276,6.876,9.526,9.176,0.352,0.352,1.5,0.0,8286.82
2006-06-11 00:00:00+00:00,23.675999,9.076,9.976,9.526,0.352,0.351,0.2,0.0,8400.81
2006-06-18 00:00:00+00:00,23.675999,12.326,10.526,9.976,0.351,0.35,3.8,0.0,8565.58
2006-06-25 00:00:00+00:00,19.776,12.126,11.176,10.576,0.35,0.349,0.3,0.0,8573.0
2006-07-02 00:00:00+00:00,22.175999,11.476,11.676,11.176,0.349,0.348,1.1,0.0,9514.48
2006-07-09 00:00:00+00:00,22.776,14.176,12.276,11.676,0.348,0.347,2.4,0.0,8863.86
2006-07-16 00:00:00+00:00,21.876,14.376,12.876,12.276,0.347,0.345,1.2,0.0,10983.6
2006-07-23 00:00:00+00:00,28.026,16.325998,13.476,12.876,0.345,0.343,3.0,0.0,10899.46
2006-07-30 00:00:00+00:00,24.575998,17.126,14.176,13.476,0.343,0.341,2.3,0.0,10209.63
2006-08-06 00:00:00+00:00,23.026,13.776,14.776,14.176,0.341,0.34,0.9,0.0,9068.17
2006-08-13 00:00:00+00:00,20.876,13.276,15.176,14.776,0.34,0.338,3.3,0.0,8463.03
2006-08-20 00:00:00+00:00,20.276,13.376,15.426,15.176,0.338,0.337,1.1,0.0,8513.35
2006-08-27 00:00:00+00:00,19.675999,12.376,15.626,15.426,0.337,0.335,4.0,0.0,8228.54
2006-09-03 00:00:00+00:00,23.026,12.276,15.726,15.626,0.335,0.334,1.9,0.0,8420.16
2006-09-10 00:00:00+00:00,24.325998,13.176,15.926,15.726,0.334,0.333,0.0,0.0,8539.91
2006-09-17 00:00:00+00:00,22.825998,15.126,16.175999,15.926,0.333,0.332,1.4,0.0,8344.98
2006-09-24 00:00:00+00:00,23.876,14.026,16.376,16.175999,0.332,0.331,3.9,0.0,7879.16
2006-10-01 00:00:00+00:00,20.226,13.726,16.526,16.376,0.331,0.33,1.2,0.0,7555.21
2006-10-08 00:00:00+00:00,17.075998,10.576,16.526,16.476,0.33,0.329,3.3,0.0,7561.95
2006-10-15 00:00:00+00:00,19.675999,11.376,16.476,16.376,0.329,0.329,1.3,0.0,7453.11
2006-10-22 00:00:00+00:00,17.075998,13.426,16.376,16.325998,0.329,0.328,2.0,0.0,7569.23
2006-10-29 00:00:00+00:00,18.325998,9.426,16.325998,16.175999,0.328,0.328,2.6,0.0,7409.4
2006-11-05 00:00:00+00:00,16.026,4.476,16.175999,15.876,0.328,0.327,0.1,0.0,7673.88
